I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.23885759821941976,-0.23256155876385,-0.3419934302533728,-0.5219675811334812,-0.2268378795811237,-0.21016383166792857,-0.20775922721743792,-0.20029556395321169,-0.145072720744418,-0.24799324167264938,-0.11349077183474511,-0.2832304275318806
-0.36283627452218364,-0.26900193491366126,-0.373540072737906,-0.46211630633886597,-0.19482327397874943,-0.2991469609409129,-0.30413800534092744,-0.2343136991388564,-0.1387723778335485,-0.3274173462199015,-0.20897774001137426,-0.2812775708820992
-0.34861840138100353,-0.2882668059349717,-0.46481007709270133,-0.5424719873756436,-0.25976111233110194,-0.27614191161031915,-0.45296173180037175,-0.3439891395226735,-0.25197724068456984,-0.3598162907863422,-0.24430199342485404,-0.33649541777648556
-0.41911157469745747,-0.32000480230590567,-0.4739456243469123,-0.5272617969982987,-0.199053170666703,-0.35246394225318867,-0.3834922572607524,-0.24912838291182618,-0.22292512875266557,-0.36119247536722915,-0.3601268794140926,-0.3949637179029346
-0.3909096303692349,-0.25546083152703003,-0.4013249199284731,-0.5441922261476524,-0.2708922580113192,-0.3198634526272833,-0.35022625698767657,-0.28248702769495326,-0.2307871876761325,-0.3998526831127903,-0.27363517783032804,-0.30012410535057105
-0.4019505731081467,-0.2587175491060785,-0.42721066342034103,-0.4967962780559226,-0.264019915283916,-0.36859321619769386,-0.34735336455163807,-0.24474808894191188,-0.19975444788534055,-0.38328113703708055,-0.23710046552372968,-0.3945962502613243
-0.31417982729150573,-0.3152939380436343,-0.4671010269482306,-0.5853200123198702,-0.24195178024295858,-0.25058268924776017,-0.3361987527260548,-0.35833907487447314,-0.1950018786244263,-0.34623878452902374,-0.2580476700762004,-0.2920412049929511
-0.33175346940847195,-0.2252998351852977,-0.3867876820337716,-0.5137875259302259,-0.18947515798384323,-0.3693387316226661,-0.325819888495102,-0.297964011069621,-0.19994108555560658,-0.3245739406408186,-0.24714091519522635,-0.23561674538922422
-0.23695863233745273,-0.24247038415310657,-0.34531115527175493,-0.42822586533925505,-0.21223983704236635,-0.23947298352794444,-0.22486247441036447,-0.2944059145444296,-0.1090872827468858,-0.3292923634690682,-0.1850154415410603,-0.26021038322805135
-0.209875186474185,-0.10125152360795188,-0.32152937240408563,-0.4320251429002309,-0.0691857809121583,-0.19435324502365378,-0.2938063358336115,-0.2672084270773723,-0.06987186271861236,-0.31283760860618026,-0.18897318722096065,-0.26470712691159537
-0.19199829052095124,-0.15689588293651094,-0.31811020920632554,-0.44675118772550076,-0.13919423118722515,-0.2953055183846885,-0.19579632006196515,-0.2397129090246649,-0.05410740967396084,-0.20591161350353068,-0.17453234894968547,-0.33456887649581457
-0.2587644451432073,-0.12585572924369373,-0.3161352914618642,-0.3660703291172391,-0.03926812049742146,-0.21906904849632533,-0.15678130297039275,-0.24180220574389794,-0.04203439357221319,-0.25101990551843323,-0.16246911054505858,-0.19524960570648292
-0.1456526359007787,-0.08032713467476532,-0.24673807549814297,-0.3460031329439811,-0.09097582784703483,-0.1805795179425917,-0.12469395973230064,-0.156873802888854,-0.006058678347042538,-0.24226547431852877,-0.12333566668351796,-0.14015577997237724
-0.09795927970297653,-0.06749525247911271,-0.16262236406529432,-0.36907519117182114,-0.07296694598260016,-0.08748758162951195,-0.04427644639986158,-0.20309833601500027,0.006141024869639035,-0.18533132540751704,-0.05412606842464834,-0.12813776047295072
-0.06725507245015307,-0.04086053356185212,-0.20859546218420125,-0.28145487042360845,-0.070752208135809,-0.06667615915684,-0.1494592943431185,-0.07527599990004342,0.014613228063833712,-0.18721949808122218,0.0168540702552417,-0.13552281552221718
-0.11607161885840368,0.040462602821958196,-0.22495547414802913,-0.2622210683933085,-0.05913952760926962,-0.04468360559738375,-0.1166654580028806,-0.0705956987654815,-0.03330163904624626,-0.21949928174156946,-0.025643959656643858,-0.03425216733576018
-0.05444906781602097,0.00309055436455697,-0.16301898811050383,-0.27847797938496294,-0.005331725847922853,0.017865837193410155,-0.053440593227333674,-0.18593113278276135,0.04996023414183496,-0.18631399165656565,-0.031169955137931075,-0.03977310498608098
-0.061335218010223055,0.03930790353279398,-0.21951138079048071,-0.2203510114890728,0.030328895947842414,0.10755224260178504,-0.03078348731671342,-0.11315281285774127,0.0745988421622506,-0.2271904937965322,0.01783275358045137,-0.05861540085449521
-0.042317710944790025,0.06096613462346901,-0.14288683730215945,-0.29572602363444234,-0.0023668369494701438,-0.018315705234007384,-0.01567875340187852,-0.0591132256382399,0.04690087804742171,-0.18002065700523315,-0.020187164915134597,0.007153297233739184
0.0468402903537215,-0.01334001632853733,-0.15717678635201413,-0.20667439930446765,-0.03295689044035958,0.053257943342785,-0.05749292457204549,0.04485034784650177,0.10786544938548329,-0.06165001034652108,0.019209747832689042,-0.08294779805170908
-0.023059692029223974,0.09940433781501883,-0.0928646054766109,-0.23781561704773593,0.01114056705683135,0.05081522643574975,-0.035528481269458574,-0.07533830998071646,0.08316536454258287,-0.10780997304587595,0.031756890118316415,0.014275983805464933
0.017424046535498467,0.06632164372131905,-0.12414656180728616,-0.2612072334555576,-0.021476576256451326,0.10503527854754788,0.05579085034036135,0.0033104662672988343,0.046703046381241856,-0.21630834308991065,0.07474343361524068,-0.040078997711260125
0.06298104047942342,0.08260393157121089,-0.07581164777242307,-0.24071948660879683,-0.08662140965724584,-0.024584849926906318,0.02497070470940986,0.036574368863655685,0.13143856734059808,-0.11450705278232894,0.0776657175005648,0.020741072535224774
0.00721180201626427,0.01571269570358434,-0.01461647165456397,-0.16243172759970434,0.016740936270930602,0.004167032568413407,0.031080543158381484,-0.047512711559780735,0.06599110594493038,-0.0312159908565858,0.08817693516070799,-0.03820274588251345
0.0327732025699569,0.08671178453405987,-0.12238792784604295,-0.22777617492209898,-0.048479988753869135,0.033390863931048044,0.0439711731016098,-0.10143425452749355,0.11548343415013144,-0.13857789886402283,0.056044400353870656,-0.02559942192128
0.04744477554904149,0.07504461308627158,-0.14551162760400846,-0.2140079451614997,-0.006415561189442826,0.0382608465013165,0.08961376141368906,-0.10283953205288769,0.06403854176488533,-0.03726660685475689,0.14193144768152083,0.027154136874971698
0.05055967780186231,0.04160472784281625,-0.08339475409698642,-0.22147449086101006,0.02024835203461884,0.09963870248244074,0.011454476485088242,-0.12466149885976513,0.061191563160015915,-0.11709389404410364,0.09325828709745898,0.02405093947727434
0.0011686230829996984,0.15707001353194658,-0.10364917638410011,-0.22184815838893437,0.005958762049377095,0.0728958376789698,0.035249091989301436,-0.040586802082764974,0.12766203639379506,-0.08943771846134517,0.07158122038208416,-0.017884301607194997
0.061050543670201754,0.0933181387886556,-0.08911684658813515,-0.14427745886578708,0.013184071407150777,0.010654228328570553,-0.0414928976630368,-0.039520183375060684,0.08871525195429476,-0.08296718104086422,0.10776110783923266,-0.01722086600957126
0.12021556331999289,0.06558018925749716,-0.11796020193890105,-0.08702288161896961,0.08078091660820659,0.06821806882521009,0.015257300637477579,-0.07748485737780635,0.09905315739691449,-0.03218150593206195,0.08230646326483736,-0.05193309417743866
0.002764104642088219,0.08691650666768766,-0.06160551684789827,-0.11677652764757362,0.062211590491233947,0.033851453465848995,0.0471630297181497,0.019206257482077535,0.10453413733552204,-0.0877428199675633,0.13461065146465687,-0.03017156020640084
0.10958708305504636,0.11953826116729578,-0.07846837795921047,-0.1442888439301991,0.08535290973305128,0.07318892319571343,0.06485040378581981,-0.06809823087068827,0.1299773772432185,-0.06701154762751521,0.09080629319676485,0.06490767594439896
0.08378147969994747,0.13265137839122237,-0.17290963776959437,-0.12687772693463462,0.04171926502488404,0.1001299373683878,0.011030675688900081,-0.03392653520733031,0.18082761127308977,-0.08814331006848052,0.12457933963769857,0.060551001859241345
0.057203015721148456,0.11545990137842439,-0.08157616566890986,-0.16442461059999972,0.045707799946090984,0.0769725026846504,-0.011926788988696447,0.003368567505505517,0.11413436711857568,-0.010293829366707433,0.19359118632034134,0.053871581588081405
0.17424627787670677,0.14506390229380103,-0.05045729709802239,-0.16236474575193197,0.10481916149285996,0.16505166779497066,0.01412901027872375,0.003344763799120729,0.1367310850228978,-0.03360064737118581,0.17680002405141557,0.01412388035233243
0.12759216965648337,0.15956327449049826,-0.006880597448109296,-0.18144971748961433,0.02268344575257806,0.21105063518440376,-0.03524593527809236,-0.005430340153447413,0.12005529273630479,-0.09152524549844294,0.1681344882255449,0.01743946702745703
0.050485154167692156,0.0572561734301579,-0.07920416661839279,-0.06478565499812565,0.061361659785917316,0.1372773676141874,0.01262164461108661,-0.002609012357807639,0.19622187588291645,-0.06765077060447847,0.13512521594996196,0.11437128981816233
0.1099727588292081,0.09149042245807316,-0.08294202071041593,-0.12814999490210813,0.05869425297360712,0.05057715861383236,0.055991512181337924,-0.008743790616722607,0.1449130266356511,-0.04574884752200465,0.12715938452378933,0.11062299098771146
0.1370102181620216,0.07828006924788444,0.01070492331926758,-0.1334293828674586,0.06922972598375171,0.1788222597032203,0.08599166706145107,0.03367145159984429,0.11087223524022602,-0.033697010175895305,0.14420103916191324,0.10451845050774851
0.11068529847666819,0.12406684274697814,-0.06095895545292928,-0.11942877511932268,0.08525645632650347,0.2077965142179105,0.13235540975381405,0.03164382121905288,0.12363941320329985,-0.024445585908057475,0.19348891099627846,-0.010127282803524451
0.15357062681986838,0.18218217699690176,-0.021964029129784603,-0.07415848886209364,0.07349130140418812,0.1102770384201746,0.08134254145342534,-0.04678311529969219,0.20735099315223457,0.0006041041502879833,0.2070394165166062,0.10749821864094873
0.12820632252780845,0.15602213385418856,0.0018329179086859363,-0.09280554646121134,0.10402586292535072,0.13453834917842095,0.04606411215997575,0.019766178000440428,0.15451171541987493,-0.006547699117311776,0.18998197270134126,0.05879963481413656
0.16557949610422582,0.09408958605524285,0.021341337446784715,-0.05726561673540174,0.05051966907985365,0.16529382102162107,0.09187756426736346,0.006686070656943269,0.22544643033013625,0.044943917147502344,0.22239207809719735,0.14031686729351364
0.2047040342366118,0.12913554120057,-0.003207670550203744,-0.038463465034289566,0.10510444378306816,0.1266108875483807,0.07175777147886268,-5.646037910466239e-05,0.1243890106563935,-0.026045998612081685,0.15245354893482133,0.08428104853079005
0.12226317575180268,0.18685664470850458,-0.04488241990209953,0.022815656624448212,0.05646211960241096,0.17159301111724384,0.13679557835523837,0.0819304904813774,0.18884679425214598,0.02851396518023157,0.24023627996271296,0.0823811272999614
0.16628494737912883,0.13085346624223917,0.05838013207751308,-0.06952235593093083,0.13960173288082187,0.14117731400701916,0.14232558795574918,0.033752155952711395,0.15658254816583864,0.07554031470937776,0.12527858386314517,0.1493921767373596
0.1452991019267809,0.15382484622314926,0.0028426603050856,0.007667906611246066,0.14340303592889864,0.09072385973870485,0.03146737870837794,0.04856591404687534,0.17018281654574496,0.05827458169154867,0.1751030101511303,0.1040785887488144
0.17754182609415112,0.17562985346529483,0.008169294482383837,-0.018610144583178827,0.1083031176308139,0.09557118353094447,0.09542897998315973,0.09263323585881864,0.1805423800877519,0.06491860946302638,0.19860697242936676,0.18255552565094435
0.1296029342054777,0.09775081577108771,0.130334120354663,0.007176921019358891,0.10540393575950616,0.10539247027740742,0.20029862950102698,0.011165522566473482,0.2092725628071612,0.036636538114719126,0.20951618427420493,0.1761716877524994
0.1629674618444413,0.20680676231468337,0.089850100211211,0.10658177225091434,0.13090522892226542,0.08646359378178413,0.16928150849210075,0.03827938382667737,0.17585430052594941,0.014190951056934123,0.2410369568699701,0.17410351800097587
0.18704339460691566,0.1959776262991995,0.013519865618200285,0.08131688220475786,0.160235527209559,0.17163692963322483,0.11472940932771375,0.0591618572971514,0.2019522453019034,-0.002826777214406052,0.36583174616350983,0.18636799269012486
0.24134723370033945,0.21152509154606183,0.049665718110739526,0.05561655657692863,0.09495419430628785,0.12894185464604999,-0.0018552496982269923,0.03820625623137758,0.16814349984826263,0.044156655709278965,0.24371142337117796,0.24118592077849793
0.2600415970405686,0.157161781103239,0.0708191253473732,0.10793941329071181,0.1222645182121411,0.10655382692716514,0.1643991957907305,0.10285680539444529,0.17830201706365478,0.04994051595192939,0.33620726272882095,0.23883693298189226
0.16436223416527385,0.17240589912639293,0.059286741670485185,0.10346286859894316,0.20132628429377397,0.14954360256892282,0.15767972232023383,0.0625970780051209,0.2221557938173082,0.14293857979521116,0.24765099127178092,0.25725465103063494
0.19533713286265159,0.18623563015134412,0.01841393270668014,0.16668312457568474,0.16956023413591156,0.11823528808427153,0.14107135839627855,0.12611084258165037,0.2370626880653058,0.054831824063892,0.3357800095323085,0.2315093481894826
0.26499004011830257,0.22692304724699452,0.1509777302614635,0.11807397107090219,0.14105982435222067,0.15970737219425618,0.18845133025463545,0.12789591030537584,0.21542404605048449,0.12915155696972527,0.2698980069875662,0.3102049299939492
0.1626265499824156,0.22715243637743518,0.16144460129055557,0.1753507613533624,0.11755726110761662,0.18472244893881,0.1726344243622602,0.13980324847388031,0.2814947198631548,0.12675360103380276,0.3395744689990549,0.281857750970848
0.23631475853472605,0.23693329047167114,0.1495888679226218,0.16417694498121277,0.19173590068636795,0.12324055756282735,0.19209100349143896,0.17155141271998084,0.19501766343486265,0.20461367984728693,0.32506698611300083,0.2943686599738151
0.2611025416793214,0.3103174059328581,0.13289067206388105,0.19065333809255675,0.15532756950893814,0.09133867659900388,0.1639061679974452,0.14882374731767975,0.18217905786371485,0.10073155770348856,0.3542749941287095,0.3457819776656151
0.3277441546077498,0.2988486555773092,0.17248602066969052,0.2015850399117139,0.2334914909855093,0.0667195537725507,0.1743603069188137,0.20607344094645158,0.2756116450307965,0.20521894871328106,0.33567382113372113,0.32738023803521493
0.3134146753678269,0.22667272366756092,0.20393499562293774,0.20010485385199936,0.23693308375080357,0.19402863911538243,0.20529533702780858,0.1737293994933238,0.25805877555468343,0.10597727357379387,0.2888878004330026,0.34799778308168683
0.2802258244768245,0.23711774017555198,0.1417361675562396,0.2477936971882423,0.31673542807684224,0.135868904940429,0.18242872246128064,0.20276262027534087,0.2247655103957346,0.19695521774161098,0.3215584264530613,0.3444081270724842
0.2882374598442122,0.3385978615359589,0.18610539440550752,0.3015670911488323,0.21717254514898604,0.09523038018339368,0.15330909777165935,0.21259283963596579,0.3116087408488802,0.24035581231283487,0.36773079138219383,0.37156809424771103
0.30301030306548815,0.26613798255585625,0.1888386159403074,0.25425551083602155,0.2959398786693489,0.1183279115530104,0.15848544694604985,0.2630683497452353,0.2567306252276442,0.17190298488298708,0.4071385953131799,0.38558540441947897
0.3876153293996846,0.34095212219654053,0.25760018031430554,0.2810192649268458,0.24146223885777846,0.07583775178566146,0.23112150027940545,0.2526357788434835,0.3598360559585418,0.21899822577540953,0.3681561392642327,0.4538260074822982
0.3150048327955948,0.35737624495721604,0.25112997753277694,0.32968767052944553,0.25856693471549563,0.18375949052535498,0.1916759818970445,0.22016969318566473,0.2148559849649459,0.2567150288246082,0.38556421188739454,0.44453128523988955
0.3299103214542193,0.280426893754947,0.19456477343384493,0.30108062140559844,0.2992433083541056,0.14153941466522474,0.1979288793208219,0.3530038555952824,0.25701764198928106,0.19629035406367068,0.4356855802796841,0.4080637853787508
0.36715980879591514,0.29872641700539354,0.23769538357220055,0.3849882893381787,0.2874688437575046,0.11498988546011629,0.21402364077257532,0.33793529542382245,0.31595686656433936,0.1985270296634186,0.3844813041341182,0.4350373770088505
0.3566209968794589,0.32001509793061494,0.3564197904436348,0.39523325949270727,0.39393162844579693,0.06988390781295058,0.2798538043823762,0.3045449421443302,0.34398561002100364,0.19074044857238043,0.4341020926498388,0.4707256977786043
0.3626703454398056,0.28980673678835733,0.24721298093458874,0.28860446291305547,0.3376657362846005,0.22614582251572968,0.16890328363168122,0.34247395761217414,0.3609924946396498,0.2595040150930077,0.4380721336090041,0.40554508068811745
0.33308449256147,0.29229008112832183,0.30948117975930933,0.37221328960288025,0.32339122968207196,0.14337222825192703,0.16107572019814964,0.29154732649314546,0.29163438519938,0.23062967559582426,0.47643178825621213,0.4535194517700128
0.3884877105648055,0.32184109897070257,0.28695995544883957,0.370554551831369,0.4435490173735528,0.04564765644194055,0.2821026089155706,0.3766792009045354,0.31719781251097495,0.3509866686271378,0.3893945337068513,0.4961106943852432
0.3789073728698051,0.37790016072669097,0.382369688438604,0.4641780773718095,0.34266627995593185,0.11903532914704952,0.27248572888680483,0.3312690544165757,0.3409465143568911,0.2936971675138856,0.4532987664957607,0.5637092378477281
0.4552108868882602,0.332755787343937,0.3357480004296814,0.48351544257025036,0.36780582981687915,0.14535274770381026,0.3521199244603329,0.39817846727139095,0.36165910988701483,0.3481883489239802,0.5351090917489076,0.4417361157990279
0.4416652771749281,0.34824732922489066,0.3305677136832899,0.4100414585291351,0.38346085862724444,0.15601664951229435,0.28321215841828773,0.38694361486908235,0.31952864549059407,0.31575103250435116,0.41838247019565916,0.5422793518553412
0.4208806657818914,0.3436448710599722,0.30880290109405667,0.4446465947794261,0.3726775927268341,0.10580591354857395,0.2408738067391702,0.3494601866639989,0.33708982283869954,0.4093791305459519,0.4826420117350269,0.5613069133569476
0.4575529319425906,0.3133871247761928,0.3608624785690985,0.48243196089085816,0.431254041842472,0.20495787785865324,0.3217680541466838,0.42597992951404584,0.28722521340672036,0.3867638015843772,0.4891754646269263,0.5362506994708853
0.4221078653341912,0.4308855316714822,0.418906583402162,0.4827901049504911,0.4611549655348617,0.18372570201298413,0.3300881386738202,0.4168955523435864,0.3924195061351929,0.3323612120153429,0.47766188504695345,0.5203255828827646
0.4875515033667812,0.28423078879904395,0.4218854270854803,0.5389273191151928,0.3808925585038648,0.1637580711939681,0.3379183478398945,0.41203316973319765,0.3238211358276848,0.35317586299273623,0.4859601959985174,0.5820001978735937
0.4492418758458734,0.35506509221232774,0.3426502462450014,0.5602422838063955,0.41767161010694637,0.13681740669157566,0.34452221974303054,0.4384112335040623,0.3832088043381747,0.27707210610266336,0.4855173113486726,0.5656557977316276
0.47996711439755047,0.4066916690327273,0.479765171446022,0.5541460371379419,0.42920918114327633,0.09206960367743626,0.4272463259936926,0.4897994622246618,0.3771962787604817,0.3797867671145206,0.5997745999795223,0.6142808480928265
0.40632522509178465,0.3327268077578475,0.40800424128360796,0.583584223494142,0.3999147157409947,0.15183757576578116,0.3259235393381251,0.47382694327455765,0.38451247041432257,0.33528808593439136,0.5380425359971995,0.6814165146614626
0.4803868395244983,0.4145693291821363,0.3801249090623942,0.585219764567032,0.40956799971372004,0.16589102534704703,0.3628807065977443,0.45514849188371764,0.3651828597310738,0.41523784649951356,0.5604098057741047,0.6670708317550578
0.39901428868732597,0.44246937058504165,0.4400369247604494,0.5509315611684065,0.44962626562888075,0.1273668157866136,0.3490929690256397,0.46468057956166176,0.40520953270276494,0.4206870657340819,0.5192941799383441,0.5957974431739086
0.38834459098343554,0.3608301454241847,0.41360437950470985,0.5420577409061572,0.43644268998348285,0.19411387081605572,0.28254711543329974,0.48555779724345244,0.40701477662848234,0.36428462827521296,0.4880666926023201,0.6534365087700192
0.46482288159309526,0.40432911974660674,0.42179375811281833,0.5345710461270251,0.4849936760914045,0.2189878600909227,0.30850389624628555,0.43446158903856946,0.35098821624317633,0.44023050562634397,0.5863332455457432,0.6967278971081562
0.4426071309346325,0.35296069481974074,0.425080339277925,0.6023550812879569,0.507739832683195,0.1680377824979763,0.32477691151518645,0.47562833097575136,0.3869711545139767,0.36044532438998206,0.583817468270981,0.6048318484980788
0.4898432207296665,0.41706207326220224,0.45414902188791173,0.6080637449622195,0.4892118258783578,0.17436750292052677,0.35327585602815514,0.4962471184405419,0.3997174212337459,0.3755998047295448,0.5201519205973593,0.6572826368673435
0.5793911766037774,0.4001167481674628,0.44030041828434696,0.6148711238563773,0.49620157948813126,0.19440660338475044,0.31826368821074147,0.4397644776952334,0.35892428368664714,0.3385274881915387,0.5125230977147012,0.6269709837684244
0.45072892018037314,0.40406141388938877,0.3902594627159488,0.5603289948246227,0.45592891148950443,0.269822943563873,0.4321505041536426,0.6083733991984862,0.40733698480441866,0.39304073704656456,0.6169074983942145,0.6951892869763376
0.4599144839164614,0.44778938260466106,0.4923455948557869,0.557162015928754,0.46939208760897566,0.26309897644151425,0.3702180559900281,0.5294184176077215,0.43806394954642713,0.39287912247546825,0.5818798327473164,0.6962973357267941
0.4946093385552015,0.41006497724454855,0.44826704694442765,0.5823681247816236,0.5061998167690825,0.13406406972619106,0.33467416449220827,0.5974562856380159,0.4434565446050322,0.4461475074585404,0.5529283417888367,0.6599614208930635
0.505763038225118,0.4416664709252783,0.5259444320832258,0.6200600809807989,0.5135955377790206,0.18700809277555863,0.34592629094020366,0.5328902539304928,0.38738057650438773,0.4594094451658877,0.5830668781482409,0.698975975634898
0.4758848914259417,0.41000693405428534,0.49722245953643657,0.5794360230613523,0.49034714124019124,0.32039474786169203,0.37966423301271557,0.54484337900155,0.28520105533773316,0.4135589354943321,0.6223996142239241,0.6659808563575648
0.47238258815432643,0.3334716744023621,0.5006167960702845,0.5689578426453409,0.5126182598907025,0.19948940494747816,0.3507743969382556,0.544323947912571,0.4248681750967363,0.4673689624292943,0.5854815823882104,0.6760748960040858
0.5078607726245499,0.38660006925527285,0.48034647127027175,0.5196508724188227,0.4835160513364575,0.2909893588581609,0.3311617779989959,0.4775452136204409,0.4236484860911236,0.47634955409138807,0.5917592070236474,0.6672144811973719
0.49674856578086135,0.3905218633612612,0.5280647976815553,0.5642818620517783,0.44961050868648017,0.2392609737482164,0.32298856547188065,0.5019926846985335,0.3906941387255849,0.3372275282113472,0.5755198842882904,0.664960742372251
0.4272590209377486,0.3085092938545843,0.4536438713795295,0.5596981975962473,0.500345680724159,0.2732767984478811,0.37210100984447547,0.5701362934910996,0.39511481239056684,0.408242622704679,0.5348566619969122,0.6548068276951399
0.4630878340504941,0.4123233305052185,0.42105529416402876,0.48924775435567236,0.47194763792650113,0.20504432061851954,0.44428105801806533,0.5317025353960816,0.3677555752305536,0.4113296014084393,0.5048281083463607,0.7136725653285074
0.46300252121805446,0.3559198178416648,0.47673052350013007,0.5897349701206572,0.42372844560660633,0.2249459479903904,0.25014543169420916,0.5604666912154399,0.3525142860498144,0.4875485317367244,0.5985022645825645,0.6350983524632993
0.41166562279918273,0.3609881233958804,0.33651020446399593,0.46874959781023956,0.5110513303435862,0.2451613962804448,0.3472291635633714,0.5552809774634997,0.4078400311668428,0.44431393313410295,0.42936848658682014,0.6606841336394781
0.46134777557408546,0.3038783388637771,0.43597598070611626,0.5323298450979759,0.4912298205113213,0.22153149797537725,0.360766273608505,0.48520688184757693,0.42384623621695017,0.42278272069806067,0.48669367142479913,0.6545217466069403
0.408029903185612,0.33469219817163887,0.45650990820165643,0.4729494978351204,0.4995454408889193,0.21989862055892193,0.3198334164757393,0.4897967698901388,0.3783594086868953,0.38103930012699266,0.5143643575015369,0.673594355937972
0.478728988666781,0.3358915671166781,0.4227091452365578,0.474216473449759,0.4525864407679292,0.2832911925069357,0.4433943646100076,0.4936848587883415,0.3300912039970183,0.42156340514896906,0.46863693850641913,0.6277256341865459
0.43900744621855714,0.3030943915775389,0.49061544002856045,0.42102362004367366,0.5174543584464616,0.21478014130057715,0.3512227420521707,0.4565747138394516,0.3024780554494929,0.44837943524525925,0.4814267342462439,0.6539011740971334
0.4275023621440343,0.3108597961927124,0.4592673670510202,0.4151745035979623,0.47680237091641153,0.2778724716383015,0.26607410469314124,0.4745279647648519,0.37948473969606705,0.38593279209501735,0.47532409640000767,0.6351183999809176
0.39138477532794724,0.21538807503814686,0.4261219361572052,0.451468687350647,0.48923578320854033,0.19481944321892533,0.34290420120712534,0.5189174386250214,0.3730050443316222,0.34348832915700417,0.4731930056856932,0.6185335733249893
0.40365891801361864,0.3442088358122533,0.39592077320797725,0.3987359792395833,0.42580251556337495,0.20610377919138148,0.27516467657369886,0.5597084844616423,0.39008115568586094,0.4173658928961064,0.4788110128744223,0.6634041728322982
0.3164994857030029,0.23745775252365947,0.4544430850496137,0.37619908456960643,0.4321440693065749,0.24962979204449318,0.3521545522635122,0.5632585219294869,0.32510589722174354,0.3100659702129606,0.49692289502363074,0.6166392192980528
0.344985572902195,0.18619449059459428,0.3677679272579842,0.40967739492225475,0.48274764364637157,0.23920341736247794,0.3120292791895622,0.527450475455004,0.3085165888477076,0.35177835385395156,0.5091719872744984,0.6038645772513545
0.39980027139721414,0.22528422052655164,0.3711085348786106,0.38521910795078484,0.43004910577342115,0.25748259794698314,0.3543959578619121,0.4678351920812348,0.2993944331757707,0.3948583291273124,0.4429510520725598,0.6020647136019721
