I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.3246910130096049,0.30970595658237243,0.4053480995876936,0.35729509134471577,0.29008149176386877,0.4469439333698761,0.42905079613944835,0.3555584755651792,0.34208110566075217,0.3261282447242249,0.40906859973445336,0.3692425861623233
0.3363084089970423,0.32081902784007293,0.41644115607641813,0.3686584865860403,0.30031802748916053,0.4582650734021533,0.43993579508844843,0.36741226635911667,0.35199293469224624,0.3374297617248548,0.41898905207691833,0.3812047986817026
0.3474834032043796,0.3315377678560374,0.4269616395291316,0.37955347707222997,0.3101438682200946,0.4691514976899593,0.4503848509941917,0.3787803533345343,0.36140086685510026,0.34833830910340047,0.42843440944098904,0.39263285798484193
0.3581450480636061,0.3417955046842964,0.43684377951177794,0.38991228234449693,0.31949777821572983,0.4795361319983325,0.4603331824237401,0.3895927993701661,0.3702471115784,0.35878608171992865,0.43734783708104297,0.4034561706640396
0.3682275187058319,0.3515302789426111,0.44602724445131414,0.39967220923087216,0.3283230584718795,0.4893567784606755,0.4697207689422173,0.3997848886477493,0.37847865924981705,0.36871000189758946,0.4456771002783001,0.4136096063087136
0.3776701129612874,0.36068484381247273,0.4544571416357101,0.4087756518462033,0.33656754672111017,0.4985561155787569,0.4784923511128072,0.40929712665202433,0.3860472812156081,0.3780517194226165,0.4533745643408241,0.42303349750540237
0.38641725135932375,0.3692066650391031,0.46208401721394843,0.4171700915921568,0.3441836174327426,0.5070816982227099,0.4865974304967551,0.4180752401707343,0.39290952978061644,0.3867576115443264,0.46039719460352035,0.4316736398377642
0.3944184771284129,0.3770479209314539,0.4688638561960253,0.4248080971572172,0.35112818181285127,0.5148859576310335,0.49399026965336684,0.4260701772946262,0.39902673820827017,0.39477878297511915,0.46670655642813785,0.4394812918865768
0.40162845619614757,0.38416550236220737,0.4747580824529495,0.4316473245166867,0.35736268780426483,0.5219262014105914,0.5006298921400101,0.4332381074174493,0.4043650207205838,0.40207106589047786,0.472268815203268,0.44641317522973867
0.4080069771892407,0.3905210127677759,0.4797335587167427,0.4376505169326858,0.36285312008656523,0.5281646135366121,0.5064800825121126,0.43954042123595655,0.4088952724981569,0.4085950199289691,0.4770547363443448,0.45243147444226695
0.41351895143352646,0.39608076814830195,0.4837625865804398,0.4427855049541529,0.3675700000760887,0.5335682543526896,0.5115093863231631,0.44494373074990373,0.4125931696801748,0.41431593219224305,0.4810396852936456,0.45750383709629994
0.418134412953959,0.40081579706765863,0.48682290649808835,0.4470252064168445,0.37148838592592515,0.5381090605707834,0.5156911101247119,0.4494198692620506,0.4154391693644091,0.41920381724503214,0.4842036275202897,0.46160337376109517
0.4218285184746134,0.4047018406534488,0.48889769778474945,0.450347626443335,0.37458787252591835,0.5417638452712173,0.5190033214663701,0.45294589137815866,0.41741850960721655,0.42323341711515317,0.48653112852024016,0.4647086580030304
0.4245815474186857,0.407719352597006,0.48997557861649654,0.4527358574430165,0.376852591502666,0.5445142979026811,0.5214288488958095,0.45550407300699314,0.41852120942353965,0.42638420129350574,0.4880113538163023,0.4668037263856027
0.4263789019084922,0.409853499153394,0.4900506060304161,0.45417807911209984,0.37827121121951973,0.5463469842822292,0.5229552819587631,0.4570819113603235,0.4187420687869064,0.42864036673407274,0.48863806895812395,0.46787807846942986
0.4272111067654701,0.4110941591414064,0.4891222759246083,0.45466755843361345,0.37883693677658475,0.5472533465952811,0.5235749711990242,0.45767212495292053,0.4180806686294313,0.42999083785392056,0.48840963952219635,0.46792667681224936
0.4270738095101771,0.4114359239435675,0.4871955230581854,0.4542026496774037,0.3785475100107201,0.5472297033956216,0.5232850281584484,0.45727265360255903,0.41654137084181364,0.4304292665331983,0.48732903111185316,0.4669499469689182
0.42596778036229177,0.41087809750613186,0.4842807210512738,0.4527867944001353,0.37740520949553924,0.5462772496054008,0.5220873253769507,0.4558866584300173,0.41413331827333855,0.4299540321151389,0.485403809357271,0.4649537774914134
0.4238989122406128,0.40942469633908396,0.4803936823850108,0.4504285214452905,0.37541685054140855,0.5444020565151335,0.5199884963925083,0.4535225218590761,0.4108704347318771,0.4285682414060586,0.48264613991546884,0.4619495199288323
0.4208782207630601,0.40708444951613876,0.47555565840154895,0.4471414469431697,0.3725937851954494,0.5416150717837004,0.5169999357411592,0.4501938476165195,0.4067714249838859,0.4262797286753565,0.47907278847030904,0.45795398882739163
0.41692184424667394,0.40387079867474146,0.4697933393040525,0.4429442743108921,0.36895190224153596,0.5379321194383465,0.5131377989570015,0.44591946073213495,0.40185977475440726,0.4231010556555153,0.47470512073249654,0.4529894617304287
0.4120510437076156,0.3998018980160677,0.4631378216745082,0.43786079425239377,0.3645116272002971,0.5333738998746823,0.5084230025721952,0.44072340753871275,0.3961614940231839,0.41904951154210124,0.4695689078402307,0.4470836791784002
0.4062922028611663,0.3949006143050226,0.4555750035881611,0.43191988475842935,0.35929792232911467,0.5279659898566833,0.5028812241169609,0.4346349556720465,0.389661322388795,0.41414711299376283,0.4636546975280399,0.44026470162315445
0.399672760447045,0.38919405911651017,0.447139815297991,0.4251188583458494,0.3533174808454783,0.5217322934161657,0.49652621915012257,0.42765311907048786,0.3823962978216452,0.4084206041322329,0.4569846223966495,0.43251385842344564
0.39217567869550374,0.38267129077551987,0.4379041314569315,0.4174712041783973,0.34656936663556603,0.5146565626188019,0.4893490033447066,0.4197885801466012,0.37442911069327134,0.4018773451975968,0.44961871106900103,0.4238811224681126
0.3838461072440601,0.3753584655494866,0.42793833211649074,0.4090438573219624,0.3391116888777575,0.5067875640493933,0.4814074991631769,0.41110969719224444,0.36582113489605356,0.3945171286805742,0.4416157303883998,0.41443814692171294
0.37475152387574906,0.3673173849339439,0.41731130272675143,0.3999024720913692,0.33100312506914586,0.49818943740607075,0.472763555723731,0.4016836704615785,0.3566324278432181,0.38640102519264174,0.433033185418515,0.40425511131160824
0.364958055103635,0.35860861257597454,0.40609043413637175,0.3901113418439039,0.32230114341670196,0.4889250335084654,0.46347775681688547,0.39157630429641177,0.34692173046883457,0.3775906377378518,0.423927319443379,0.39340072152796296
0.35453047617081057,0.3492914742742099,0.39434162259258404,0.3797333989793153,0.3130620028372735,0.4790559142977098,0.45360942090547546,0.3808520071261987,0.3367464672278179,0.36814633563608623,0.4143531139673887,0.38194220982374527
0.343532211050397,0.3394240579788308,0.38212926974119515,0.36883021493981366,0.3033407529575855,0.46864235283643657,0.44321660112465494,0.3695737914680402,0.32616274609592766,0.35812725452305544,0.4043642887153041,0.36994533481472713
0.332025332445545,0.32906321379156706,0.3695162826265873,0.3574620002100718,0.29319123411423986,0.45774333330877975,0.4323560852818968,0.3578032739266835,0.3152253585697681,0.3475912963502987,0.39401330163224896,0.3574743814794829
0.32007056178943344,0.31826455396569747,0.3565640736917169,0.34568760431722434,0.2826660773537161,0.4464165510203735,0.4210833958569928,0.34560067519452253,0.3039877796667879,0.33659512938518443,0.38335134888371125,0.3445921611593913
0.30772726924527055,0.3070824529060501,0.34333256077811564,0.3335645158308677,0.27181670443237055,0.4347184123983532,0.40945279000205304,0.33302482005159756,0.29250216792528055,0.32519418821090934,0.3724283648555421,0.33136001155863437
0.29505347370629276,0.2955700471690018,0.3298801671258895,0.32114886236306067,0.260693327816437,0.42270403499135467,0.3975172595415074,0.3201331373655953,0.28081936540438446,0.3134426737265,0.3612930221539566,0.3178377967441968
0.28210584279578027,0.2837792354625686,0.3162638213735617,0.3084954105683533,0.2493449506821098,0.4104272474694603,0.3853285309722623,0.3069816600919642,0.26898889768399387,0.3013935531468584,0.3499927316056104,0.3040839071458653
0.2689397074229294,0.271760768500907,0.30253879971520736,0.295657595314409,0.23781945033999058,0.3979405352315032,0.37293722421408537,0.29362514080087254,0.25705888544574423,0.28909860735624493,0.3385737191223931,0.2901552572230885
0.2556090304486264,0.2595645070808766,0.28875826909775343,0.28268757773421327,0.22616381185285778,0.38529489117982657,0.36039330676423886,0.2801173907562436,0.2450758145705899,0.2766085666344206,0.32708127596494874,0.27610727318897416
0.2421661255993588,0.24723915548787817,0.2749737443033715,0.26963607498679804,0.21442386103393002,0.3725399998669749,0.34774561683132366,0.26651096078953407,0.23308487670316427,0.26397296924815933,0.31555962662579773,0.2619938817997518
0.22866187252516723,0.23483217929940264,0.26123524312024904,0.2565524139128783,0.2026442068374551,0.3597242653982001,0.3350417237411479,0.2528570129283824,0.22112997503840093,0.2512401190099081,0.30405176641972526,0.2478675298958216
0.21514579960545807,0.22238980624448243,0.24759128873512892,0.24348456039539462,0.19086824892749654,0.34689480300032205,0.32232793149181055,0.23920531328813,0.20925369629230264,0.23845708604793656,0.2925994288821411,0.23377919068033598
0.2016660839496672,0.20995702620369938,0.23408890973332933,0.23047911935975132,0.1791381776779959,0.334097439021662,0.30964927875372916,0.22560423207176572,0.19749731070171664,0.22566970680634343,0.281243085768819,0.21977836371925114
0.18826955139725896,0.19757759120918497,0.2207736400987427,0.21758133477381347,0.16749497417277134,0.32137671093204156,0.2970495388696404,0.2121007435699239,0.18590077202433547,0.21292258404505657,0.270021947055896,0.2059130749413269
0.17500167651772622,0.18529401544461896,0.2076895192138365,0.20483508964790897,0.1559784102055186,0.3087758673227832,0.2845712198545997,0.19874042616088575,0.1745027175386953,0.20025908683983223,0.25897396093987346,0.19222987663812632
0.1619065826105914,0.1731475752452303,0.19487909185965266,0.1922829060348271,0.1446270482798105,0.29633686790671027,0.27225556439598103,0.18556746231057902,0.1633404680441778,0.18772135058225592,0.24813581383761596,0.17877384746401603
0.14902704170540493,0.16117830909779726,0.18238340821580812,0.17996594502981972,0.13347824160909671,0.2841003835181467,0.26014254985347735,0.17262463857257748,0.1524500278610092,0.17535027697974168,0.23754293038635194,0.1655885924361656
0.13640447456174645,0.1494250176406472,0.17024202386049442,0.16792400677060065,0.12256813411670461,0.27210579611291696,0.24827088825910054,0.15995334558810204,0.1418660848302601,0.16318553405553304,0.2272294734436735,0.15271624293454855
0.12407895066922421,0.13792526366365637,0.15849299977047793,0.15619553043734558,0.11193166043583809,0.2603911987683469,0.23667802631718102,0.14759357808601925,0.13162201031384574,0.1512655561487018,0.2172283440875367,0.14019745670194164
0.11208918824747544,0.12671537210825004,0.14717381116476724,0.14481759425269217,0.10160254590957875,0.24899339568326265,0.2254001454043682,0.13558393488284287,0.12175146753795524,0.1396275439141489,0.20757146702482102,0.12807141784392492
0.10047255424616605,0.1158304300674025,0.13633368227204778,0.13382591548174033,0.09161330659088514,0.23794790217799078,0.21447216156963023,0.12396161888273254,0.11229689097329176,0.1283074643226044,0.19830114579516306,0.11637726868972713
0.08926532919504629,0.10530428678563772,0.12598163466596485,0.12326331172473932,0.08200027842172287,0.2272897301490365,0.20393108989981643,0.11277058929159599,0.10326286492568311,0.11734005066062665,0.1894290356706915,0.10516326892089903
0.07851274352341614,0.09517713770365988,0.11611163583271517,0.11315527768432046,0.07279373833360558,0.21706161610695673,0.1938141226224905,0.10203908147373003,0.09464407581876909,0.10676220367971771,0.18095068131607492,0.09443647049565887
0.0682275947038187,0.08547077213753904,0.1067173369468187,0.10349803422701732,0.06399226225323937,0.20727196393498368,0.1841227157316599,0.09176391808287086,0.08643493900867782,0.09660873372641714,0.1728613538101758,0.08419216408946778
0.058406325511510586,0.07618264273177215,0.09779207287111838,0.09428711567984013,0.055592418335458006,0.19791738939792045,0.1748539677186545,0.08194103682188929,0.07862959878402503,0.08688075773265015,0.16515605064605118,0.07442524940145046
0.04904492884287139,0.06730965164331078,0.08932886215678013,0.08551766166251266,0.04759041081617384,0.18899408713298607,0.16600458495256468,0.07256596785089994,0.07122192836591454,0.0775757626054308,0.15782949573095226,0.06513023515439484
0.04013894771540357,0.058848272714453156,0.08132040704329314,0.07718441708747123,0.03998208001237772,0.1804978306498166,0.15757088168024166,0.06363383378726148,0.06420552990793792,0.06869078317924475,0.15087613938632427,0.05630123909475126
0.031683475267732554,0.0507945514728435,0.07375909345846936,0.06928173215986576,0.03276290232213873,0.17242397233046447,0.14954878002629704,0.05513934970557678,0.05757373449617479,0.06022240221605051,0.1442901583478072,0.047931987992634296
0.023673154759606872,0.04314410513147285,0.06663699101844456,0.061803562377559226,0.025927990224604753,0.16476744342939884,0.14193380999310332,0.04707682313769273,0.05131960214919273,0.0521667504052785,0.1380654557652353,0.04001581764182116
0.016102179571897877,0.035892122588678146,0.05994585302767684,0.05474346853112749,0.01947209228000194,0.15752275407350472,0.13472110946079344,0.03944015407270044,0.04543592181804724,0.04451950636383149,0.13219566120263657,0.0325456728597525
0.008964293206599926,0.029033364428143013,0.053677116478947774,0.048094616703859734,0.013389593129635025,0.15068399326208434,0.1279054241872613,0.03222283495693458,0.0399152113862817,0.03727589663608447,0.12667413063823388,0.025514107487531863
0.0022527892868301623,0.022562162918896757,0.04782190205336205,0.04184977827175809,0.007674513495887139,0.14424482886685586,0.12148110780816129,0.025417950693974508,0.03474971766992758,0.030430695693884374,0.12149394646444409,0.018913284389926458
