I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.38219630915673986,0.383171992754421,0.3966244000914424,0.35912926104084786,0.3508186372955116,0.4015209287333995,0.381339003581319,0.3814618868770663,0.3232582252805884,0.3455483710238126,0.35897256311239795,0.10308059394224603
0.2873279941437863,0.2971137465787348,0.30144744791211436,0.26827820546554076,0.2709416438956887,0.3071869091551648,0.2870430261466372,0.2843940924072099,0.24222714622911162,0.25572150386631864,0.2715105818983867,0.04078359157089963
0.19492561035378503,0.21370851081087092,0.20879193839554328,0.1811420238635975,0.19305221226323752,0.21590877044126847,0.1951413570599292,0.19005778688672387,0.1642796012237633,0.1690680594606997,0.1866613775884469,-0.019992093923778494
0.10632520153623498,0.1342063002885245,0.12000283547239694,0.09912023604701803,0.11826729821819158,0.1290698620486652,0.10695713868749074,0.09983939762932356,0.0906439796282444,0.08692838978363437,0.10568754566800077,-0.07837776159202445
0.022768941137947453,0.059765561676938965,0.03633023626770019,0.023500803244990036,0.04762620761969419,0.047950801098287366,0.023721139653237588,0.015026158674895426,0.02245296914250623,0.010540751861205257,0.02975987755251596,-0.13356479340244415
-0.054594867696956255,-0.008546826531093538,-0.041070628899161875,-0.044542574561305164,-0.017909403634003458,-0.026270527624957737,-0.053428245161291694,-0.06319388921049957,-0.039256469745639615,-0.05895869223110375,-0.04004263941249639,-0.18480465424201278
-0.12471314678867773,-0.06978330049107102,-0.11114147931582001,-0.1043005032086206,-0.07745567656833319,-0.09257314879641013,-0.12344542083295644,-0.13373963369540162,-0.09374021092547091,-0.12065709882531073,-0.10275260862452883,-0.2314089039023443
-0.18691022068499466,-0.12357752049178379,-0.17322452041432926,-0.15584063359026998,-0.13039216085931912,-0.15064983818140315,-0.1856182417288647,-0.19603066588726886,-0.14098108227475806,-0.17442064091888454,-0.15795215546091632,-0.27287436972812507
-0.24121401658360073,-0.17004643390092766,-0.22735996685624027,-0.19936246673627517,-0.17670770251135484,-0.20064779019887072,-0.239949538115366,-0.25014966167376396,-0.18114149388843673,-0.22041274829122806,-0.20574833298969128,-0.3091764210653286
-0.28778318029197203,-0.209362797257607,-0.2737103456843814,-0.2351144741148008,-0.21652989134162168,-0.2427670254420974,-0.28659327052579886,-0.296273410980998,-0.21442622451426788,-0.25884270568954654,-0.24631101949552975,-0.34041265929963965
-0.32681952650246704,-0.2417408449354386,-0.312481756460784,-0.2633940976321536,-0.2500221712257841,-0.27725386653517314,-0.3257459911989731,-0.3346240306339888,-0.24108242155283646,-0.2899653772299937,-0.2798517868299458,-0.3667084872377946
-0.3585680387923268,-0.26743628914255196,-0.3439238712666818,-0.2845477496327832,-0.2773838400979913,-0.3044009381329939,-0.35764684407917025,-0.3654689643566621,-0.2613996010575523,-0.3140812063976737,-0.30662390041129245,-0.38821710910758267
-0.38331686962367606,-0.2867463199215901,-0.36832993470251185,-0.29897081289928157,-0.29885004995087616,-0.32454716692126195,-0.38257756481614374,-0.3891209827718509,-0.27570964773465007,-0.33153621604663985,-0.3269223192247618,-0.4051195305578457
-0.4013973403435217,-0.3000096051497084,-0.38603676388791364,-0.30710764065238344,-0.31469180683555587,-0.33807778161648533,-0.4008624807651185,-0.40593818340129595,-0.2843868149431887,-0.3427220083998951,-0.3410836958223843,-0.41762455865847725
-0.4131839411837537,-0.30760629053857547,-0.3974247484617301,-0.3094515565509658,-0.3252159708616314,-0.34542431296597814,-0.4128685109867913,-0.41632399066564535,-0.28784772469505226,-0.34807576504939236,-0.34948637632302926,-0.4259688019004238
-0.41909433126114504,-0.30995799963437254,-0.4029178505820058,-0.30654485469204856,-0.3307652561971881,-0.3470645937478608,-0.41900516624733036,-0.42072715588445453,-0.2865513676549489,-0.3480802469560333,-0.352550400412405,-0.43041667019568414
-0.41958933857735115,-0.30752783381779414,-0.4029836049259896,-0.29897879961079393,-0.33171823106879506,-0.3435227587710592,-0.41972454901837575,-0.4196417572761868,-0.28099910314041204,-0.34326379444967,-0.35073750134305803,-0.4312603748773094
-0.415172960018911,-0.30082037230404707,-0.39813311869013235,-0.2873936262805065,-0.3284893177615058,-0.3353692448753055,-0.4155213534770392,-0.41360719995821277,-0.2717346591217995,-0.33420032722910387,-0.34455110593437455,-0.42881992869940283
-0.4063923613572458,-0.2903816721428517,-0.3889210715900874,-0.27247854011263384,-0.3215287926188573,-0.32322079093113776,-0.40693286550590435,-0.4032082159468103,-0.2593441322222934,-0.321509344362086,-0.3345363345725784,-0.4234431458371205
-0.39383787724865993,-0.2767992682184411,-0.3759457158607119,-0.2549717169567659,-0.31132278604287134,-0.30774043783990024,-0.39453896269302596,-0.38907486415716547,-0.24445598771790117,-0.3058559242853166,-0.32128000121073313,-0.41550564188667083
-0.3781430112343406,-0.26070217324956096,-0.3598488762560648,-0.2356603031006349,-0.29839328249405317,-0.2896375285337434,-0.37896211433193094,-0.3718825304033709,-0.2277410595374546,-0.287950724804446,-0.3054106133687406,-0.40541083386531446
-0.3599844357403576,-0.24276087778947,-0.3413159500494088,-0.21538041527011612,-0.28329812049139247,-0.2696677079756231,-0.3608673814216176,-0.35235192739842736,-0.20991255026260983,-0.268549983094074,-0.2875983721333411,-0.39358994021136434
-0.3400819920776644,-0.2236873502259401,-0.3210759070332089,-0.19501714062922684,-0.26663099261236256,-0.24863292315930138,-0.3409624166665563,-0.331249094754243,-0.19172603112784817,-0.24845551569775,-0.26855517215811486,-0.38050198078418584
-0.319198690442096,-0.2042350367812558,-0.29990128951913286,-0.17550260951358004,-0.24902144549292116,-0.22738142310934664,-0.31999746447668864,-0.3093853989816335,-0.17397944202047524,-0.2285147185279727,-0.24903460166347938,-0.3666337768641973
-0.29814070991437164,-0.18519886151221435,-0.2786082123380516,-0.1573645705095027,-0.23113487982751027,-0.2068077588811332,-0.2987653609674283,-0.28761753349032154,-0.1573606244570314,-0.2095856604569615,-0.2298319424366918,-0.3524999511528686
-0.2777571616278662,-0.16727202948488157,-0.25805469309518003,-0.14060304084580025,-0.213672550369055,-0.18754613328673303,-0.2781015339596605,-0.2668222193432134,-0.14193744730386576,-0.1919614032649068,-0.21168953684057576,-0.33864292777272265
-0.2586054763190462,-0.15054471984006518,-0.2387593462920071,-0.1252620035548597,-0.1972037751066462,-0.1696247648756025,-0.2586426716445812,-0.24735206482027222,-0.12774489392891053,-0.1756591060602373,-0.19475443816375354,-0.3255376854299571
-0.2407202654289812,-0.13505640638052152,-0.22075284208496432,-0.11136674644276204,-0.18179012756541474,-0.1530929169380054,-0.2404431669298593,-0.22923366862311967,-0.11481217958245499,-0.16071808088386874,-0.1790606393299989,-0.3132578874119196
-0.22414994587285542,-0.12084065285133437,-0.2040835028230428,-0.09892386208928357,-0.16747275002899034,-0.1379831981872438,-0.22355315304560372,-0.21251259342586434,-0.10315258118244788,-0.14716072118662793,-0.16464379730197884,-0.3018342301169895
-0.20892752216986463,-0.1079159409930301,-0.18878407258759036,-0.08792124784789472,-0.1542828021449092,-0.12431126683436511,-0.20800870002440092,-0.19721810000803053,-0.09276343731449666,-0.13499250182925293,-0.1515244598345731,-0.29129278426539645
-0.19507058644321687,-0.09628567054157772,-0.17487171719231218,-0.07832810584576082,-0.14223869854435608,-0.11207583058816215,-0.19383071480632366,-0.18336314725455916,-0.08362614823186788,-0.12420197908239267,-0.13970806547487435,-0.2816497597919095
-0.18258131842013178,-0.08593815922838893,-0.16234802418327055,-0.07009494298374164,-0.13134610884216466,-0.10125864665517331,-0.18102494123893118,-0.17094439215580745,-0.07570617585548677,-0.11476079062660707,-0.12918494356218793,-0.27291150584583673
-0.1714464854318412,-0.0768466427803179,-0.15119900283888488,-0.06315357093639173,-0.12159795763681704,-0.09182452173968242,-0.16958196007726878,-0.1599421898075488,-0.06895304377393785,-0.10662365555236726,-0.1199303142280323,-0.26507451079102573
-0.16163744241358885,-0.06896927491966169,-0.1413950841699318,-0.05741710615196025,-0.11297442451044427,-0.08372131204371887,-0.15947718898386845,-0.150320593410973,-0.06330033724346439,-0.09972837436005542,-0.11190428839613846,-0.258125402205863
-0.1531101319046304,-0.06224912736415935,-0.13289112091954491,-0.05277996985239083,-0.10544294402882584,-0.07687992326705731,-0.15067088252874813,-0.14202735427268606,-0.0586657031879686,-0.09399582895996463,-0.10505186778245042,-0.2520409468832745
-0.14580508404823347,-0.056614189826993316,-0.1256263875632153,-0.04911788803332171,-0.09895820574139026,-0.07121431060721825,-0.1431081321894125,-0.1349939218047104,-0.05495085019901174,-0.08932998267229914,-0.09930294489512494,-0.24678805083072536
-0.13964741659167756,-0.05197737001678812,-0.11952458030879089,-0.04628789146408605,-0.09346215418121458,-0.06662147875946722,-0.1367188663508524,-0.12913544352448483,-0.05204154853581395,-0.08561788022717412,-0.09457230303453158,-0.2423237592702199
-0.13454683488625432,-0.048236493637611205,-0.11449381709647692,-0.04412831568771124,-0.0888839888650244,-0.06298148191681563,-0.13141785030554493,-0.12435076505486428,-0.04980763012525424,-0.08272964776461599,-0.09075961629325305,-0.23859525663830183
-0.1303976318872671,-0.04527430438897252,-0.11042663759883595,-0.04245880102091959,-0.08514016429319432,-0.060157423770020105,-0.12710468625345364,-0.12052243012412017,-0.04810298856187083,-0.08051849283456199,-0.08774944955608445,-0.23553986658605386
-0.1270786881540316,-0.042958463965824645,-0.10720000322078736,-0.04108029255412793,-0.08213438994974742,-0.057995457507582934,-0.12366381330202848,-0.11751668056594,-0.04676557910786082,-0.07882070439686051,-0.08541125850003398,-0.23308505197909815
-0.12445349923655034,-0.04114155194170177,-0.1046752934064494,-0.03980859669985657,-0.07975763578311593,-0.05632477214887493,-0.12096449498985644,-0.11518343774652279,-0.04561743225364359,-0.07745566132633887,-0.08359939902624744,-0.23114839451977676
-0.12237076349193804,-0.039661063260464764,-0.10269822637069223,-0.03866020546574443,-0.0778882498429452,-0.054957299203867584,-0.11886055149939012,-0.11335590392331904,-0.04454637819396612,-0.07622919387108547,-0.08215332970299567,-0.22963715736595358
-0.12066437403208241,-0.03833940827066087,-0.10109886018501503,-0.03762450736284347,-0.07639195666861856,-0.053704088489033366,-0.11719036332529435,-0.11185056770591115,-0.043587967445232405,-0.07509972978509791,-0.08089760899246161,-0.2284482911225825
-0.11915283734900212,-0.03709237446164872,-0.09969167117730299,-0.036677332094372565,-0.07512174094161604,-0.05257047794397591,-0.1157771361270803,-0.11047210860833159,-0.04272211649886474,-0.0740872693687395,-0.07970257508702723,-0.2274688664297162
-0.11768847064224436,-0.03596104173477567,-0.09834554044378153,-0.0357962761794664,-0.07392518753358401,-0.051561636156777536,-0.11444775979335328,-0.10919511311058452,-0.04192880695806218,-0.07316969084387244,-0.07861401275315394,-0.22657670512444683
-0.11632094047291758,-0.034926055431832366,-0.09711483517251676,-0.03496070295317532,-0.07280140107526142,-0.05065555844419926,-0.11322370414205847,-0.10804393562571163,-0.04118946436786266,-0.07232634360747323,-0.07761785512010912,-0.22574225160167508
-0.1150418069673038,-0.03396915410672147,-0.09598470124029224,-0.03415174256646544,-0.071766395945238,-0.04983164809676744,-0.11211217687245432,-0.10699754614017917,-0.040486958215142865,-0.07153804823163172,-0.07669562041543523,-0.22498984895492347
-0.11383294070191097,-0.03307329954379102,-0.09493611470109814,-0.03335229198621867,-0.07080458539344242,-0.04907071637877348,-0.1110942952507995,-0.10603618350118259,-0.03980560192861826,-0.07078709646355197,-0.07583003725525,-0.22430675556293497
-0.11267737690681101,-0.032222676757834044,-0.09395123563264668,-0.03254701499523264,-0.06990132802764348,-0.04835498252827437,-0.11015230866252017,-0.10514135541664633,-0.03913115287884288,-0.07005725122555188,-0.07500504464424762,-0.22368095417720174
-0.11155931546563955,-0.03140269399408902,-0.09301340813637204,-0.03172234219222057,-0.06904292781344984,-0.04766807375709209,-0.10926959861220986,-0.10429583845522443,-0.038450812378209694,-0.06933374661506303,-0.0742057919756979,-0.223101151921965
-0.11046412091559613,-0.030599982728239467,-0.09210716033743073,-0.030866470991811636,-0.06821663407431006,-0.046995025250814115,-0.10843067872362967,-0.10348367804629943,-0.037753225680950166,-0.06860328790463073,-0.07341863903144645,-0.22255678029421522
-0.10937832244744392,-0.029802397666414085,-0.09121820438470103,-0.029969365624550708,-0.06741064149151262,-0.046322280168793,-0.10762119473970826,-0.10269018847998349,-0.03702848198313477,-0.06785405154191464,-0.07263115598191475,-0.22203799516369205
-0.10828961390550997,-0.02899901674518702,-0.09033343645078333,-0.029022757136898166,-0.06661409010418613,-0.04563768964414662,-0.10682792452254172,-0.101901952907118,-0.03626811442267249,-0.0670756851496877,-0.07183212338610034,-0.22153567677288435
-0.10718685378768528,-0.028180141131577338,-0.0894409367320001,-0.028020143391230646,-0.06581706530929898,-0.044930512783758376,-0.10603877805339369,-0.1011068233392731,-0.035465100079311064,-0.06625930752583717,-0.07101153219157649,-0.22104142973703003
-0.10606006524542451,-0.027337295223049587,-0.08852996944839561,-0.02695678906583996,-0.06501059786165943,-0.044191416668276536,-0.1052427974326953,-0.10029392064874844,-0.03461385997463709,-0.06539750864336387,-0.07016058373449227,-0.22054758304411637
-0.10490043608374615,-0.026463226647513285,-0.08759098284373656,-0.025829725654933963,-0.06418666387391593,-0.04341247635211496,-0.1044301568800451,-0.09945363456857279,-0.03371025907207597,-0.06448434965038252,-0.06927168973957273,-0.22004719005487963
-0.10370031876123251,-0.02555190626332335,-0.08661560918551142,-0.02463775146863626,-0.06333818481655663,-0.04258717486345254,-0.10359216273420913,-0.09857762369250382,-0.032751606276891526,-0.06351536287012176,-0.0683384723201188,-0.21953402850280537
-0.1024532303900297,-0.024598528159279757,-0.0855966647649308,-0.023381431632986047,-0.062459027517909826,-0.041710403204233804,-0.10272125345312108,-0.09765881547502864,-0.03173665443618656,-0.062487551800924086,-0.06735576397800722,-0.21900260049412829
-0.10115385273584765,-0.023599509654627867,-0.08452814989692725,-0.022063098089938542,-0.06154400416414359,-0.04077846035016812,-0.10181099961388197,-0.0966914062313635,-0.030665600338902456,-0.06139939111624589,-0.0663196076036906,-0.21844813250783227
-0.09979803221796023,-0.02255249129905803,-0.08340524892015538,-0.02068684959736433,-0.06058887229926606,-0.039789053250730316,-0.10085610391276052,-0.09567086113745357,-0.029540084715819544,-0.060250826664657114,-0.0652272564761974,-0.2178665753956503
-0.09838277990920476,-0.02145633687270607,-0.08222433019699198,-0.019258349382977893,-0.05959033482512512,-0.03874129682916057,-0.09985240116519274,-0.09459391422997346,-0.028363192239556717,-0.05904327546984204,-0.064077174263132,-0.21725460438206476
-0.0969062715359827,-0.020311133386152792,-0.08098294611353561,-0.01777273019030243,-0.0585460400014089,-0.03763571398246436,-0.09879685830578214,-0.09345856840632676,-0.027139443932053,-0.057779625730598354,-0.06286903502067469,-0.21660961906430692
-0.09536784747825926,-0.019118191080424424,-0.07967983307960728,-0.016221864060823175,-0.057454581445645234,-0.03647423558141218,-0.09768757438830004,-0.09226409542464639,-0.025866579267862316,-0.056464236820837975,-0.061603723193581456,-0.21592974341235735
-0.0937680127695634,-0.017880043426992173,-0.07831491152874945,-0.014601500655795272,-0.05631549813320198,-0.03526020047054018,-0.09652378058568474,-0.09101103590379415,-0.024536686987796548,-0.05509670472268765,-0.06028333361518434,-0.2152138257689459
-0.09210843709698786,-0.016600447127772627,-0.0768892859182271,-0.012907502583933172,-0.05512927439728691,-0.033995944274598754,-0.09530584019004254,-0.08970119932336126,-0.023145748955970345,-0.05366793818969545,-0.05891117150739103,-0.2144614388495515
-0.09039195480118928,-0.015279278721384765,-0.0754052447290271,-0.011135845401410627,-0.05389733992894781,-0.03267266703419197,-0.0940352486126469,-0.08833766402366801,-0.021689855380172034,-0.052173237813561514,-0.05749014896805993,-0.21367287974240218
-0.08862256487638796,-0.013908829432040266,-0.07386626046585837,-0.009282617611860838,-0.05262206977707232,-0.03128421236261282,-0.09271463338393886,-0.08692211661450625,-0.020165204811863596,-0.050608078826917806,-0.05601358066777744,-0.2128491699084753
-0.08680230509371262,-0.012484593430971946,-0.07227181638876674,-0.007344020666376043,-0.05130667010205558,-0.02982527321162917,-0.09134707803766151,-0.0854463119923523,-0.018568104146180885,-0.0489680639509399,-0.05447613496662827,-0.21199205518149727
-0.08492443613344673,-0.011002231799291783,-0.07061415143481416,-0.005316368963507939,-0.049948950915099474,-0.028290684233231497,-0.08992745320043816,-0.08390416942186402,-0.016894968621933373,-0.0472489233953468,-0.05287336770339331,-0.21110146126682336
-0.08298429649914825,-0.009457538152563588,-0.06888799539725038,-0.0031960898492673236,-0.04854347212796892,-0.026675421779633193,-0.08844940460771464,-0.08229015858737863,-0.015142321821604394,-0.04544651485840127,-0.051200970827358354,-0.2101722871844004
-0.08097756464560811,-0.007846438640802698,-0.0670882429766844,-0.0009797236171244503,-0.04708615634783761,-0.024974603903270384,-0.08690770592605623,-0.0805989043767031,-0.013306795671350898,-0.04355682352690966,-0.04945477239831504,-0.209200697270133
-0.07890007379541641,-0.0061649919484757796,-0.06520994372533208,0.0013360764919912065,-0.045573058296391245,-0.023183490356801922,-0.08529728627189777,-0.07882518688111388,-0.011385130441003758,-0.0415759620762219,-0.047630736586560564,-0.2081829914917058
-0.07674781193896234,-0.00440938929450101,-0.0632483020470156,0.003754544289690848,-0.04400036480982769,-0.02129748259310969,-0.08361323021154304,-0.07696394139535732,-0.009374174744067406,-0.0395001706702315,-0.04572496367289768,-0.2071155736882488
-0.07451692183443429,-0.002575954432248295,-0.061198677197163966,0.006278800640126495,-0.04236439483885726,-0.019312123765297753,-0.08185077776116528,-0.07501025841764919,-0.007270885537719991,-0.037325816961375616,-0.04373369004863456,-0.20599495157033693
-0.07220370100781949,-0.0006611436495388246,-0.0590565832828126,0.008911853459990852,-0.040661599448702054,-0.017223098726693527,-0.08000532438680664,-0.0729593836496751,-0.00507232812281358,-0.03504939609063485,-0.04165328821558528,-0.20481773671999012
-0.06980460175290455,0.0013384542313544727,-0.05681768926260353,0.011656597718517157,-0.03888856181909645,-0.015026234030846783,-0.07807242100437878,-0.07080671799659015,-0.002775676143873855,-0.03266753068753367,-0.03948026678606913,-0.20358064459067352
-0.06731623113127504,0.0034261178537071703,-0.054477818946785425,0.014515815437479719,-0.03704199724428713,-0.012717497931530321,-0.07604777397966236,-0.0685478175670192,-0.0003782115891003712,-0.030176970870139964,-0.03721127048291114,-0.20228049450729713
-0.06473535097231552,0.0056049933263436005,-0.05203295099721349,0.017492175691193174,-0.03511875313303281,-0.010293000382739498,-0.07392724512830734,-0.0661783936730568,0.0021226752096338126,-0.027574594245065285,-0.03484308013944189,-0.2009142096662163
-0.06205887787320989,0.007878094223636318,-0.04947921892734941,0.020588234606513333,-0.03311580900860426,-0.007748993038692642,-0.07170685171583284,-0.06369431283026694,0.004729485576781663,-0.024857405907464644,-0.03237261269949742,-0.19947881713523125
-0.05928388319894098,0.01024830158550631,-0.04681291110226149,0.023806435362836095,-0.031030276508784645,-0.005081869253830502,-0.06938276645762735,-0.06109159675768337,0.007444612493122632,-0.022022538441036795,-0.02979692121741939,-0.19797144785358725
-0.05640759308229087,0.012718363917423278,-0.044030470738624886,0.02714910819209878,-0.028859399385869018,-0.0022881640828171738,-0.0669513175189483,-0.05836642237780964,0.01027034059576205,-0.019067251918024233,-0.02711319485805525,-0.1963893366319748
-0.05342738842384039,0.015290897190405201,-0.04112849590472091,0.03061847037877901,-0.02660055350666494,0.0006354457194611894,-0.06440898851492252,-0.05551512181661877,0.013208846178132097,-0.01598893389921277,-0.024318758896757536,-0.19472982215252943
-0.05034080489196991,0.01796838484101859,-0.03810373952043774,0.03421662625989499,-0.024251246852491807,0.0036921416978951634,-0.06175241851054604,-0.05253418240355363,0.01626219718999057,-0.012785099433931838,-0.021411074719384925,-0.19299034696883144
-0.04714553292285868,0.02075317777137846,-0.03495310935726999,0.03794556722500611,-0.02180911951918121,0.006884963697152706,-0.05897840202068401,-0.0494202466715263,0.01943235323742201,-0.009453391060054673,-0.018387739822301068,-0.1911684575059067
-0.04383941772048507,0.023647494349148368,-0.031673668038318906,0.04180717171621202,-0.019271943717077102,0.010216809861679057,-0.05608388901007094,-0.04617011235691909,0.022721165582836926,-0.005991578803998036,-0.015246487812375626,-0.18926180406022566
-0.04042045925662646,0.026653420407540148,-0.028262633038292198,0.04580320522815346,-0.016637623771035507,0.013690436635696766,-0.05306598489331042,-0.042780732399583604,0.026130377144972287,-0.0023975601807223203,-0.011985188406983689,-0.18726814079970427
-0.03688681227085952,0.02977290924531439,-0.024717376683504412,0.04993532030801152,-0.013904196120424452,0.017308458763205494,-0.04992195053487529,-0.039249214942841115,0.02966162249889118,0.0013306398062687748,-0.00860184743400575,-0.18518532576370317
-0.03323678627055981,0.03300778162678003,-0.021035426151876434,0.05420505655550837,-0.01106982931912428,0.021073349287982095,-0.04664920224910754,-0.035572823333482696,0.03331642787598297,0.005194868664927588,-0.005094606831828169,-0.18301132086302835
-0.02946884553090208,0.03635972578179429,-0.0172144634729359,0.05861384062290666,-0.008132824035527448,0.024987439553580702,-0.04324531180021848,-0.031748976121768954,0.03709621116396352,0.00919684641466288,-0.0014617446493426004,-0.18074419187993068
-0.02558160909486039,0.03983029740576323,-0.013252325527816765,0.06316298621500978,-0.005091613052538571,0.02905291920333295,-0.03970800640228859,-0.027775247061429992,0.04100228190687441,0.013338165586340048,0.002298324954053602,-0.1783821084681062
-0.021573850773024147,0.04342091965972378,-0.009147004049365363,0.06785369408933098,-0.0019447612675009543,0.03327183618023647,-0.036035168719290724,-0.023649365109830362,0.04503584130513958,0.017620291222296212,0.006187051708498225,-0.1759233441528378
-0.017444315858402164,0.04713296585531869,-0.004896751072854514,0.07268722103845883,0.0013091078371188123,0.03764598585637734,-0.03222486004514661,-0.019369378709291014,0.049198037675946965,0.022044576335668056,0.010205789942906131,-0.17336641807934436
-0.013191190084490528,0.050968020099964935,-0.0005003843051837697,0.07766535300776731,0.0046715370750363755,0.04217658091118531,-0.02827539471734961,-0.014934114697108147,0.05349012926194296,0.026612312897015763,0.014355908230401695,-0.17071049685383588
-0.008812628405354161,0.05492770730695929,0.004043017618117622,0.08278986396352518,0.008144061937079472,0.04686454227697447,-0.02418529683281097,-0.010342648826583112,0.05791333112411904,0.03132470738551125,0.018638644933201314,-0.1679549567992371
-0.004306937077183891,0.059013545241451394,0.008734219395415608,0.08806239948896455,0.011728100573033797,0.05171063704094929,-0.019953254574067915,-0.005594195866440071,0.062468753425023484,0.036182846086519296,0.023055093687657176,-0.16509927078304307
0.0003274228760585293,0.06322691913434318,0.013573830873455848,0.093485230147333,0.015424939018291596,0.05671549058999435,-0.015578111573595677,-0.0006881257887435707,0.0671573979835589,0.0411876877969194,0.027606212019546807,-0.16214301554413502
0.005091835662612181,0.06756908168208442,0.018562307047376644,0.09909382671071044,0.019235731193732477,0.06187958661077132,-0.011058866913739175,0.004376036230972525,0.07198015827495371,0.04634006382504777,0.03229282134414237,-0.15908587169283936
0.009987530722916835,0.07204115304667351,0.023699948060710175,0.10489931444174216,0.023161498905724262,0.06720326708971927,-0.0063946751267122,0.009598609813704475,0.07693781943076293,0.051640677990696514,0.03711560696621033,-0.1559276237109276
0.015015582729613336,0.07664412085565742,0.028986899205381774,0.11089091571741913,0.02720313184612224,0.07268673231305448,-0.001584846194597922,0.014979759376978978,0.0820491039128633,0.05709010662511447,0.04207511808001163,-0.15266815995161634
0.020176911587543405,0.08137884020213178,0.034423150921710374,0.11705787121782099,0.03136138759226984,0.07833004086677027,0.0033711544506515494,0.02051949413485308,0.08735438154678378,0.06268879857100693,0.04717176776930181,-0.14930747263956706
0.02547228243374947,0.0862460336447403,0.04000853879840848,0.12338943992611598,0.0356368916069982,0.08413310963663763,0.008473705927214428,0.026217668097914117,0.09284376564682874,0.06844228415324653,0.052405833007330385,-0.14584565787088657
0.030902305637475258,0.0912462912076753,0.04574274357258148,0.12987489912856032,0.04003013723862642,0.0900957138082043,0.01372303190340018,0.03207398007327998,0.09850500538052842,0.07441806905765702,0.057777454656841934,-0.1422829156131266
0.03646743680016501,0.09638007038067775,0.05162529112972855,0.1365035444144994,0.04454148572096125,0.09621748686679542,0.019119200597648756,0.03808797366459846,0.10432596813126213,0.08062369415552684,0.06328663747007497,-0.13861954970528384
0.04216797675546411,0.10164769611903715,0.05765555250374256,0.1432646896763666,0.049171166173297365,0.10250208719206114,0.024662124778531122,0.04425903727204813,0.110294639498258,0.08704245096040579,0.06893325008876271,-0.13485596785780038
0.048004071569218744,0.10704939544701084,0.06383274387690932,0.15014766710968389,0.05391927560041747,0.10896607795623661,0.030351561764748864,0.05058640409233779,0.11639912329659319,0.09365787756100785,0.07471702504413265,-0.130992681652563
0.053975712539475994,0.11259290404780452,0.07015592657990817,0.1571418272130622,0.058785778892591754,0.11560279102966041,0.036187113425134344,0.0570691521187066,0.12262764155719412,0.10045375862121089,0.08063801655183522,-0.12703030654290376
0.06008273619648393,0.11827932875587117,0.07662400709181208,0.1642365387882003,0.06377050882557861,0.12240232321829704,0.04216822617865081,0.06370620414092393,0.12896853452683615,0.10741412538005622,0.08670171801588175,-0.12296956185359982
0.06632482430269135,0.12410171249414614,0.08323573704008723,0.17142118893988584,0.06887316606062399,0.12935471011434782,0.04829419099439244,0.07049627614488228,0.1354102606681436,0.11452325565174916,0.0929046002123781,-0.11881127078087318
